Whse,ItemCode,ItemDescription,DisplayDescription,CommodityCode,CommodityClass,ItemCode,OHQty,AllocQty,AvailQty,WAC,ExtWAC,Loc1,Loc2,Loc3,Manufacturer,MfrPartNumber
44FOR,C120011,ADAPTER POWER 15W TYPE A FOR E,,CPE,RG,|C120011,13692,120,13572,7.070954,96815.5,DNSRC,,,EERO LLC,C120011
44FOR,C312011,ADAPTER POWER 45W FOR EERO MAX,,CPE,RG,|C312011,2632,144,2488,20.33,53508.56,DNSRC,,,EERO LLC,C312011
44FOR,S012011,ROUTER PRO 6E BULK TRI-BAND WI,,CPE,RG,|S012011,3744,2448,1296,99.543713,372691.66,DNSRC,,,EERO LLC,S012011
44FOR,ASBPB1025016,POWER BLOCK 4 OUTLET WALL BLAC,,CPE,HSI,|ASBPB1025016,160,0,160,2.461,393.76,SHIPPING,,,HOLLAND,ASBPB1025016
44FOR,ME12010,FOA-NET STD ROUTER PRO 7 BULK,,CPE,ROUTR,|ME12010,4200,0,4200,101.65,426930,DNSRC,,,EERO LLC,ME12010
44FOR,253961799,ROUTER FAST 5290 V2 FIBER WRLS,,CPE,RG,|253961799,6,1,5,159.344401,956.07,RACKED,,,SAGEM,253961799
44FOR,ASBPB1025016,POWER BLOCK 4 OUTLET WALL BLAC,,CPE,HSI,|ASBPB1025016,8000,160,7840,2.461,19688,DNSRC,,,HOLLAND,ASBPB1025016
44FOR,ASBPS1025015,POWER STRIP 4 OUTLET W/ANGL PL,,CPE,HSI,|ASBPS1025015,200,0,200,7.469618,1493.92,SHIPPING,,,HOLLAND,ASBPS1025015
44FOR,ASBPS1025015,POWER STRIP 4 OUTLET W/ANGL PL,,CPE,HSI,|ASBPS1025015,6960,200,6760,7.469618,51988.54,DNSRC,,,HOLLAND,ASBPS1025015
44FOR,B08HW17P8H,CELLULAR BACKUP DEVICE BULK (R,,CPE,ROUTR,|B08HW17P8H,496,32,464,224.7,111451.2,DNSRC,,,EERO LLC,B08HW17P8H
44FOR,V012011,ROUTER EERO MAX7,,CPE,RG,|V012011,1476,0,1476,242.89,358505.64,DNSRC,,,EERO LLC,V012011
44FOR,253961799,ROUTER FAST 5290 V2 FIBER WRLS,,CPE,RG,|253961799,1004,6,998,159.344401,159981.78,DNSRC,,,SAGEM,253961799
44FOR,254040792,ROUTER FAST5380D COPPER CR22 F,,CPE,RG,|254040792,2586,0,2586,81.32,210293.52,DNSRC,,,SAGEM,254040792
44FOR,3FE47548AD,SFP XGSPON 10G SYMMTRC SFP+ N1,,NETWORK,OPTIC,|3FE47548AD,2045,0,2045,241.82,494521.9,DNSRC,,,ALCATEL-LUCENT NORTH AMERICA,3FE47548AD
44FOR,3HG01540AB,KIT DUPLEX FX-8 16P NGPON FANT,,NETWORK,KIT,|3HG01540AB,12,0,12,12082.44,144989.28,DNSRC,,,ALCATEL-LUCENT NORTH AMERICA,3HG01540AB
44FOR,ATN-61-20,ATTENUATOR IN-LINE OPTICAL 20D,,NETWORK,ATTENUATOR,|ATN-61-20,17,0,17,28.137059,478.33,RACKED,,,CORNING,ATN-61-20
44FOR,CSMN-FT1501,KIT 5150 W/10G MODULES AND LIC,,NETWORK,KIT,|CSMN-FT1501,50,8,42,7562.527687,378126.38,RACKED,,,CIENA,CSMN-FT1501
44FOR,DSX4HE3CWT,SHELF DSX3 24CKT 23IN RX EMPTY,,NETWORK,SHELF,|DSX4HE3CWT,3,0,3,350.95,1052.85,RACKED,,,COMMSCOPE,DSX4H-E3C-WT
44FOR,FTR-10030-0001F,JUMPER LC-SC SMXB SIMPLEX 2.0M,,NETWORK,JUMPER,|FTR-10030-0001F,59,0,59,8.81,519.79,RACKED,,,CUSTOM CABLE IND,FTR-10030-0001F
44FOR,FTR-10038-0001M,JUMPER SCA/SCA SIMPLEX CABLE S,,NETWORK,JUMPER,|FTR-10038-0001M,5200,0,5200,3.91,20332,DNSRC,,,CUSTOM CABLE IND,FTR-10038-0001M
44FOR,LX1SXE02DNA,CARD CEX DUAL DENSITY (1-12002,,NETWORK,CARD,|LX1SXE02DNA,73,0,73,326.35,23823.55,RACKED,,,COMMSCOPE,LX1SXE02DNA
44FOR,NG4-FR1000A1,FRAME NG4 FIBER W-INTEGRATED F,,NETWORK,FRAME,|NG4-FR1000A1,2,0,2,3218.31,6436.62,DNSRC,,,COMMSCOPE,NG4-FR1000A1
44FOR,VZ-2107,KIT SPLICE EXTENSION CLAMP F/1,,NETWORK,KIT,|VZ-2107,47,0,47,4.59,215.73,RACKED,,,COOPER B-LINE,SB2107YZN
44FOR,08700,JUMPER F/O LC-SC S/M 15FT DPLX,,NETWORK,JUMPER,|08700,134,0,134,20.2,2706.8,RACKED,,,COMPULINK,U02-0308-8-15
44FOR,100-01932,UPS MDU CYBP Outdoor 48V,,NETWORK,POWER,|100-01932,6,0,6,590,3540,RACKED,,,CALIX,100-01932
44FOR,1172838F1,NID NETVANTA 838T 8 PORT MFD,,NETWORK,NID,|1172838F1,3,0,3,738.613125,2215.84,DNSRC,,,ADTRAN,1172838F1
44FOR,1180003L1,CARD TA750/850/1500 DSO-DP,,NETWORK,CARD,|1180003L1,6,0,6,72,432,RACKED,,,ADTRAN,1180003L1
44FOR,1180007L4,CARD PSU TA1500 W/FUSE COVER F,,NETWORK,CARD,|1180007L4,2,0,2,154.08,308.16,RACKED,,,ADTRAN,1180007L4
44FOR,1180119L2,CARD SINGLE 4W TANDEM INTERFAC,,NETWORK,PIC,|1180119L2,82,0,82,100.58,8247.56,RACKED,,,ADTRAN,1180119L2
44FOR,1180407L1,CARD TA1500 QUAD FXO/C-POTS  M,,NETWORK,CARD,|1180407L1,12,0,12,177.62,2131.44,RACKED,,,ADTRAN,1180407L1
44FOR,1180408L1,CARD QUAD FXS R-POTS TA1500,,NETWORK,CARD,|1180408L1,106,0,106,124.12,13156.72,RACKED,,,ADTRAN,1180408L1
44FOR,3FE25776AA,SFP GIGE 1550NM ZX SMF 80KM EX,,NETWORK,OPTIC,|3FE25776AA,4,0,4,1273.3,5093.2,RACKED,,,ALCATEL-LUCENT NORTH AMERICA,3FE25776AA
44FOR,3FE74981AA,CARD FWLT-C 16PRTMLTI-PON TERM,,NETWORK,CARD,|3FE74981AA,226,0,226,7456,1685056,RACKED,,,ALCATEL-LUCENT NORTH AMERICA,3FE74981AA
44FOR,3HE16858AA,BUNDLE STARTER 7750 SR2S EXR C,,NETWORK,KIT,|3HE16858AA,2,0,2,81870,163740,DNSRC,,,ALCATEL-LUCENT NORTH AMERICA,3HE16858AA
44FOR,4180101L5,SHELF CHASSIS TA1500 COMMON SE,,NETWORK,SHELF,|4180101L5,10,0,10,1289,12890,RACKED,,,ADTRAN,4180101L5
44FOR,45193-015-249,CABLE TELCO RJ11(6)-L7 CHUCK T,,NETWORK,CABLE,|45193-015-249,29,0,29,16.88,489.52,RACKED,,,CUSTOM CABLE IND,45193-015-249
44FOR,502R60510,CHASSIS SP40 CWDM 4 SLOT BURN,,NETWORK,MODULE,|502R60510,9,0,9,453.176667,4078.59,RACKED,,,ACTELIS,502R60510
44FOR,510KG0064,NID SMART KIT ML648E W/PS WALL,,NETWORK,NIDSN,|510KG0064,2,0,2,1341.25,2682.5,DNSRC,,,ACTELIS,510KG0064
44FOR,545801G21V2010M,JUMPER FC-SC SMXB SIMPLEX 2.0M,,NETWORK,JUMPER,|545801G21V2010M,2,0,2,11.935833,23.87,RACKED,,,CORNING,545801G21V2010M
44FOR,585802G91V2025M,JUMPER SC-SC SMXB DFX 2.0MM 25,,NETWORK,JUMPER,|585802G91V2025M,1,0,1,42.927693,42.93,RACKED,,,CORNING,585802G91V2025M
44FOR,9145E-FH19A,CTF NID SMART HARDEN 24 VDC SF,,NETWORK,NIDSN,|9145E-FH19A,7,0,7,1962.025385,13734.18,RACKED,,,CANOGA PERKINS,9145E-FH19A
44FOR,9145E-VE19,NID SMART GIGE LX W/DC PS SFP1,,NETWORK,NIDSN,|9145E-VE19,2,0,2,1908.04,3816.08,RACKED,,,CANOGA PERKINS,9145E-VE19
44FOR,AWX356G2,CABLE CRAFT VT100 DB9 TO RJ45,,OSP,CABLE,|AWX356G2,5,0,5,77.686364,388.43,RACKED,,,TELCO SYSTEMS,AWX356G2
44FOR,FEDH1JKT12HB048,CABLE FIBER LOOSE TUBE NA 48,,OSP,CBL-F,|FEDH1JKT12HB048,6000,0,6000,0.363,2178,A35439001,,RACKED,PRYSMIAN,FEDH1JKT12HB048
44FOR,FMT25A,ADAPTER MOCA ACCESS 20/CS,,OSP,ADAPT,|FMT25A,1200,0,1200,29.96,35952,DNSRC,,,CAMBRIDGE INDUSTRIES USA INC.,FMT25A
44FOR,FPS-MPP4AJJ,SPLITTER 1X32 FDH3000 126,,OSP,SPLTR,|FPS-MPP4AJJ,205,0,205,881.845936,180778.42,DNSRC,,,COMMSCOPE,FPS-MPP4AJJ
44FOR,FPS-SPM1A0J,SPLITTER 1X32 CABINET CATALOG,,OSP,SPLTR,|FPS-SPM1A0J,50,0,50,1759.294,87964.7,RACKED,,,COMMSCOPE,FPS-SPM1A0J
44FOR,GT12080-HG-CT-1,BATTERY ONT SFU 4 PER BOX,,OSP,ONTAC,|GT12080-HG-CT-1,503,0,503,66.643137,33521.5,DNSRC,,,GS BATTERY,GT12080-HG-CT
44FOR,OD-ONT-ENC,ENCLOSURE ONT OUTDOOR F/ONTS A,,OSP,ONTAC,|OD-ONT-ENC,6552,0,6552,23.60724,154674.64,DNSRC,,,TII INDUSTRIES,OD-ONT-ENC
44FOR,OD-ONT-SSC,COVER FOR SLACK STORAGE ENCLOS,,OSP,ONTAC,|OD-ONT-SSC,696,0,696,6.013298,4185.26,SHIPPING,,,TII INDUSTRIES,OD-ONT-SSC
44FOR,OD-ONT-SSC,COVER FOR SLACK STORAGE ENCLOS,,OSP,ONTAC,|OD-ONT-SSC,3120,336,2784,6.013298,18761.49,DNSRC,,,TII INDUSTRIES,OD-ONT-SSC
44FOR,OD-ONT-SSENC,ENCLOSURE ONT SLACK STORAGE F/,,OSP,ONTAC,|OD-ONT-SSENC,512,0,512,6.985188,3576.42,SHIPPING,,,TII INDUSTRIES,OD-ONT-SSENC
44FOR,OD-ONT-SSENC,ENCLOSURE ONT SLACK STORAGE F/,,OSP,ONTAC,|OD-ONT-SSENC,4928,560,4368,6.985188,34423.01,DNSRC,,,TII INDUSTRIES,OD-ONT-SSENC
44FOR,ONT-ENC-LA,ENCLOSURE F/ONT POWER ADAPTER,,OSP,ONTAC,|ONT-ENC-LA,445,234,211,19.648609,8743.63,SHIPPING,,,TII INDUSTRIES,ONT-ENC-LA
44FOR,ONT-ENC-LA,ENCLOSURE F/ONT POWER ADAPTER,,OSP,ONTAC,|ONT-ENC-LA,1496,104,1392,19.648609,29394.32,DNSRC,,,TII INDUSTRIES,ONT-ENC-LA
44FOR,ONT-PWRDIN-F,CABLE ONT REMOTE POWER ADAPTER,,OSP,ONTAC,|ONT-PWRDIN-F,6600,0,6600,4.60281,30378.55,DNSRC,,,TII INDUSTRIES,ONT-PWRDIN-F
44FOR,ONT-SSENC-LA,TRAY SLACK STORAGE F/ONT/POWER,,OSP,ONTAC,|ONT-SSENC-LA,3676,0,3676,5.284028,19424.09,DNSRC,,,TII INDUSTRIES,ONT-SSENC-LA
44FOR,PWR-ONT,CABLE ONT POWER MALE 22ING 200,,OSP,ONTAC,|PWR-ONT,11200,2200,9000,6.256591,70073.82,DNSRC,,,TII INDUSTRIES,PWR-ONT
44FOR,PWR-Y,CABLE ONT POWER Y MALE 9 PIN D,,OSP,ONTAC,|PWR-Y,4300,0,4300,6.708701,28847.41,DNSRC,,,TII INDUSTRIES,PWR-Y
44FOR,R20483DS1,C/T 048EC5-14100D53 CABLE FIBE,,OSP,CBL-F,|R20483DS1,2840,0,2840,0.53126,1508.78,A64025001,,RACKED,SUPERIOR,R20483DS1
44FOR,UMB1CC6CZ6C21132,SPLITTER MODULE 1X32 GEN3 144/,,OSP,SPLTR,|UMB1CC6CZ6C21132,198,0,198,803.998,159191.6,RACKED,,,CORNING,UMB1CC6CZ6C21132
44FOR,004301EB1TDA00F,DROP FIBER 1F HARDENED SC/APC-,,OSP,DROP,|004301EB1TDA00F,5,0,5,163.260625,816.3,DNSRC,,,CORNING,004301EB1TDA00F
44FOR,0950-0006-000,MODULE RFOG VF-01A BX 60 PLT 1,,OSP,ONT,|0950-0006-000,5220,0,5220,26.95,140679,RACKED,,,ACTIONTEC ELECTRONICS,0950-0006-000
44FOR,100-01299,ENCLOSURE ONT MDU OUTDOOR,,OSP,ONTAC,|100-01299,20,0,20,152,3040,DNSRC,,,CALIX,100-01299
44FOR,100-03826,POWER SUPPLY ONT UPS CMN SFU C,,OSP,ONTAC,|100-03826,173,0,173,44.958209,7777.77,RACKED,,,CYBERPOWER SYSTEMS INC,CSN27U12V-NA2
44FOR,100-03917,BRACKET MOUNTING 700 ONT MOTOR,,OSP,BRACK,|100-03917,104,0,104,37,3848,RACKED,,,CALIX,100-03917
44FOR,100-05166,ONT 727GE ONT 4 POTS 4 GE 1 RF,,OSP,ONT,|100-05166,40,0,40,582.963402,23318.54,DNSRC,,,CALIX,100-05166
44FOR,11165,STAPLE ARROW T-75 5/8 1000/BX,,OSP,STAPLES,|11165,245,0,245,3.86,945.7,RACKED,,,ARROW,7510
44FOR,120-00153,CARD ORANGE FOR PLUGGING INTO,,OSP,ONT,|120-00153,84,0,84,31.59,2653.56,RACKED,,,CALIX,120-00153
44FOR,144EC5-14100D53,C/T D-144-LA-8WF12NS CABLE FIB,,OSP,CBL-F,|144EC5-14100D53,2000,0,2000,0.909,1818,A86784002,,RACKED,CORNING,144EC5-14100D53
44FOR,20000070,TAPE PULL 1800LB PRELUB 5000 F,,OSP,TAPE,|20000070,20,0,20,135.211952,2704.24,RACKED,,,DURALINE CORP,20000070
44FOR,2096102,WIRE BDW G 6/22  CAS DJ R 2500,,OSP,WIRE,|2096102,5000,0,5000,0.4461,2230.5,RACKED,,,PREMIER,2096102
44FOR,241,WASHER LOCK 5/16 (BOX OF 100),,OSP,WASHER,|241,6,0,6,2.8,16.8,RACKED,,,ALLIED BOLT,241
44FOR,2626,TAPE BISHOP PLYSEAL 3 3/4 X 10,,OSP,TAPE,|2626,176,0,176,15.517214,2731.03,RACKED,,,PLYMOUTH,2626
44FOR,280484A,CABLE COPPER PE89 400/24,,OSP,CBL-C,|280484A,124,0,124,12.355,1532.02,A13812005,,RACKED,PRYSMIAN,7525850
44FOR,3FE78157AA,CONNECTOR GICI NOKIA 7367 SX-4,,OSP,CONNECTOR,|3FE78157AA,2314,52,2262,0.011,25.45,RACKED,,,ALCATEL-LUCENT NORTH AMERICA,3FE78157AA
44FOR,3MV00433AA,UPS CYBERSHIELD 12V 27WATT FTT,,OSP,ONTAC,|3MV00433AA,80,0,80,32,2560,RACKED,,,CYBERPOWER SYSTEMS INC,CSN27U12V
44FOR,3MV00743AB,ADAPTER POWER CYBERPOWER WHITE,,OSP,ONTAC,|3MV00743AB,144,0,144,29.479408,4245.03,SHIPPING,,,ALCATEL-LUCENT NORTH AMERICA,3MV00743AB
44FOR,3MV00743AB,ADAPTER POWER CYBERPOWER WHITE,,OSP,ONTAC,|3MV00743AB,4318,120,4198,29.479408,127292.08,DNSRC,,,ALCATEL-LUCENT NORTH AMERICA,3MV00743AB
44FOR,304REDPINE,C/T 304DCOIRP POLE 30/4 RED PI,,OSP,POLE,|304REDPINE,1,0,1,333.275,333.28,POLEYARD,,,STELLA JONES CORP,304REDPINE
44FOR,354DCOISYP,POLE 35/4 DCOI SOUTHERN YELLOW,,OSP,POLE,|354DCOISYP,36,0,36,420.534,15139.22,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,354DCOISYP
44FOR,38584,TWINE POLYESTER WAXED 4PLY 126,,OSP,MISC,|38584,292,0,292,4.911294,1434.1,RACKED,,,FRANK WINNE & SON INC,38584
44FOR,434301EB1TDR00F,DROP FIBER 1F TONABLE BOTH HAR,,OSP,DROP,|434301EB1TDR00F,8,4,4,450.635804,3605.09,DNSRC,,,CORNING,434301EB1TDR00F
44FOR,434301EB1TD500F,DROP 1F 2 HARDENED SCAPC TONAB,,OSP,DROP,|434301EB1TD500F,40,0,40,108.090952,4323.64,DNSRC,,,CORNING,434301EB1TD500F
44FOR,434301EB1TD600F,DROP 1F 2 HARDENED SCAPC TONEA,,OSP,DROP,|434301EB1TD600F,30,0,30,130.538461,3916.15,DNSRC,,,CORNING,434301EB1TD600F
44FOR,434301EB1TD750F,DROP 1F 2 HARDENED SCAPC TONEA,,OSP,DROP,|434301EB1TD750F,16,0,16,149.965521,2399.45,DNSRC,,,CORNING,434301EB1TD750F
44FOR,434301EB4FD060F,DROP 1F 2HARD SCAPC DIELECTIC,,OSP,DROP,|434301EB4FD060F,50,0,50,30.902607,1545.13,DNSRC,,,CORNING,434301EB4FD060F
44FOR,434301EB4FD750F,DROP 1F 2 HARD SCAPC DIELECTRI,,OSP,DROP,|434301EB4FD750F,22,0,22,134.794991,2965.49,DNSRC,,,CORNING,434301EB4FD750F
44FOR,434401EB1R3050F,C/T FTR00121650 DROP ROC 1F TO,,OSP,DROP,|434401EB1R3050F,350,0,350,27.9336,9776.76,DNSRC,,,CORNING,434401EB1R3050F
44FOR,434401EB1R3100F,C/T FTR001216100 DROP ROC 1F T,,OSP,DROP,|434401EB1R3100F,180,0,180,35.013394,6302.41,DNSRC,,,CORNING,434401EB1R3100F
44FOR,434401EB1R3125F,C/T FTR001216125 DROP ROC 1F T,,OSP,DROP,|434401EB1R3125F,102,0,102,41.136754,4195.95,DNSRC,,,CORNING,434401EB1R3125F
44FOR,434401EB1R3350F,C/T FTR001216350 DROP ROC 1F T,,OSP,DROP,|434401EB1R3350F,180,0,180,62.12,11181.6,DNSRC,,,CORNING,434401EB1R3350F
44FOR,434401EB1R3400F,C/T FTR001216400 DROP ROC 1F T,,OSP,DROP,|434401EB1R3400F,66,0,66,69.284279,4572.76,DNSRC,,,CORNING,434401EB1R3400F
44FOR,434401EB1R3500F,C/T FTR001216500 DROP ROC 1F T,,OSP,DROP,|434401EB1R3500F,22,0,22,85.15,1873.3,DNSRC,,,CORNING,434401EB1R3500F
44FOR,434401EB1R3600F,C/T FTR001216600 DROP ROC 1F T,,OSP,DROP,|434401EB1R3600F,128,0,128,91.38125,11696.8,DNSRC,,,CORNING,434401EB1R3600F
44FOR,434401EB4R3100F,C/T FTR001126100 DROP ROC 1F D,,OSP,DROP,|434401EB4R3100F,300,0,300,34.24,10272,DNSRC,,,CORNING,434401EB4R3100F
44FOR,434401EB4R3125F,C/T FTR001126125 DROP ROC 1F D,,OSP,DROP,|434401EB4R3125F,450,100,350,34.366797,15465.06,DNSRC,,,CORNING,434401EB4R3125F
44FOR,434401EB4R3150F,C/T FTR001126150 DROP ROC 1F D,,OSP,DROP,|434401EB4R3150F,300,0,300,35.764079,10729.22,DNSRC,,,CORNING,434401EB4R3150F
44FOR,434401EB4R3200F,C/T FTR001126200 DROP ROC 1F D,,OSP,DROP,|434401EB4R3200F,260,0,260,47.280076,12292.82,DNSRC,,,CORNING,434401EB4R3200F
44FOR,434401EB4R3250F,C/T FTR001126250 DROP ROC 1F D,,OSP,DROP,|434401EB4R3250F,240,0,240,49.707825,11929.88,DNSRC,,,CORNING,434401EB4R3250F
44FOR,434401EB4R3300F,C/T FTR001126300 DROP ROC 1F D,,OSP,DROP,|434401EB4R3300F,240,0,240,53.291429,12789.94,DNSRC,,,CORNING,434401EB4R3300F
44FOR,434401EB4R3400F,C/T FTR001126400 DROP ROC 1F D,,OSP,DROP,|434401EB4R3400F,120,0,120,56.76,6811.2,DNSRC,,,CORNING,434401EB4R3400F
44FOR,434401EB4R3500F,C/T FTR001126500 DROP ROC 1F D,,OSP,DROP,|434401EB4R3500F,280,0,280,65.33,18292.4,DNSRC,,,CORNING,434401EB4R3500F
44FOR,444401UR1BG300F-C,JUMPER 1F SCA/SCA 2.9 MM INDOO,,OSP,JUMPER,|444401UR1BG300F-C,1,0,1,50.25,50.25,RACKED,,,CORNING,444401UR1BG300F-C
44FOR,444401UR43F050FC,C/T 444401UR43F015M JUMPER 1F,,OSP,JUMPER,|444401UR43F050FC,495,0,495,19.608591,9706.25,DNSRC,,,CORNING,444401UR43F050F-C
44FOR,5229913-1,CONNECTOR 25PR/24AWG SOLID SNA,,OSP,CONNECTOR,|5229913-1,579,0,579,1.65,955.35,RACKED,,,COMMSCOPE,5229913-1
44FOR,531761-002-00,MOTO BPON 1000M MB/SLK TRAY PA,,OSP,ENCLO,|531761-002-00,216,0,216,10,2160,RACKED,,,MOTOROLA,531761-002-00
44FOR,537258-003-00,BRACKET W/ 70FT FIBER STORAGEO,,OSP,ONTAC,|537258-003-00,1320,0,1320,10.7,14124,RACKED,,,ARRIS,537258-003-00
44FOR,585801G21V2020M,JUMPER SC-SC SMXB SIMPLEX 2.0M,,OSP,JUMPER,|585801G21V2020M,1,0,1,12.446285,12.45,RACKED,,,CORNING,585801G21V2020M
44FOR,598986-001-00,HOLDER FOR BATTERY D-CELL FOR,,OSP,FIOS,|598986-001-00,196,0,196,35.189159,6897.08,RACKED,,,DELTA MFG,598986-001-00
44FOR,90168A,CABLE COPPER PE22 400/24 PIC,,OSP,CBL-C,|90168A,100,0,100,10.163244,1016.32,A72736001,,RACKED,PRYSMIAN,7527203
44FOR,90168A,CABLE COPPER PE22 400/24 PIC,,OSP,CBL-C,|90168A,148,0,148,10.163244,1504.16,A87477001,,RACKED,PRYSMIAN,7527203
44FOR,FHD-HH1B-0120F,DROP FIBER 1F TONABLE OPTI-OPT,,OSP,DROP,|FHD-HH1B-0120F,120,0,120,55.69,6682.8,DNSRC,,,COMMSCOPE,FHD-HH1B-0120F
44FOR,FTR001126300,DROP FIBER 1F FLAT DIELECTRIC,,OSP,DROP,|FTR001126300,180,0,180,58.03,10445.4,DNSRC,,,VARIOUS,FTR001126300
44FOR,FTR001216150,DROP FIBER 1F FLAT TONABLE OPT,,OSP,DROP,|FTR001216150,264,10,254,50.28,13273.92,DNSRC,,,VARIOUS,FTR001216150
44FOR,FTR001216300,DROP FIBER 1F FLAT TONABLE OPT,,OSP,DROP,|FTR001216300,90,90,0,68.64,6177.6,DNSRC,,,VARIOUS,FTR001216300
44FOR,PP25PB-16V-8,POWER ADAPTER ONT BLK PRECISIO,,OSP,ONTAC,|PP25PB-16V-8,14920,360,14560,12.662352,188922.29,DNSRC,,,PRECISION POWER LLC,PP25PB-16V-8
44FOR,VS10A10900025,STUB CABLE 10A1 900/24 25FT LO,,OSP,CABLE,|VS10A10900025,2,0,2,2645.75,5291.5,DNSRC,,,INNOV8 SOLUTIONS,VS10A10900025
44FOR,3FE78157AA,CONNECTOR GICI NOKIA 7367 SX-4,,OSP,CONNECTOR,|3FE78157AA,22,0,22,0.011,0.24,SHIPPING,,,ALCATEL-LUCENT NORTH AMERICA,3FE78157AA
44FOR,434301EB1TD060F,DROP FIBER 1F BOTH HARDENED SC,,OSP,DROP,|434301EB1TD060F,60,0,60,40.88,2452.8,DNSRC,,,CORNING,434301EB1TD060F
44FOR,434301EB4FD600F,DROP FIBER 1F BOTH HARDENED SC,,OSP,DROP,|434301EB4FD600F,49,0,49,104.471535,5119.11,DNSRC,,,CORNING,434301EB4FD600F
44FOR,506F,ENCLOSURE OUTDOOR F/50FT FIBER,,OSP,ENCLO,|506F,370,0,370,13.25,4902.5,DNSRC,,,TII INDUSTRIES,506F
44FOR,110354A,POLE 35/4 SOUTHERN PINE PENTA,,OSP,POLE,|110354A,8,0,8,227.621967,1820.98,POLEYARD,,,COX INDUSTRIES,35/4
44FOR,110355A,POLE 35/5 SOUTHERN PINE PENTA,,OSP,POLE,|110355A,2,0,2,162,324,POLEYARD,,,COX INDUSTRIES,35/5
44FOR,110403A,C/T 403CCA-CESYP POLE 40/3 SOU,,OSP,POLE,|110403A,6,0,6,348.674,2092.04,POLEYARD,,,COX INDUSTRIES,40/3
44FOR,FRX523,ONT FRX523 XGS-PON,,OSP,ONT,|FRX523,10,0,10,94.168517,941.69,SHIPPING,,,CAMBRIDGE INDUSTRIES USA INC.,FRX523
44FOR,FRX523,ONT FRX523 XGS-PON,,OSP,ONT,|FRX523,7410,240,7170,94.168517,697788.71,DNSRC,,,CAMBRIDGE INDUSTRIES USA INC.,FRX523
44FOR,FTR001126125,DROP FIBER 1F FLAT DIELECTRIC,,OSP,DROP,|FTR001126125,300,0,300,46.76,14028,DNSRC,,,VARIOUS,FTR001126125
44FOR,FTR001216150,DROP FIBER 1F FLAT TONABLE OPT,,OSP,DROP,|FTR001216150,35,0,35,50.28,1759.8,SHIPPING,,,VARIOUS,FTR001216150
44FOR,FTR001216200,DROP FIBER 1F FLAT TONABLE OPT,,OSP,DROP,|FTR001216200,215,0,215,56.6,12169,SHIPPING,,,VARIOUS,FTR001216200
44FOR,PP25PB-16V-8,POWER ADAPTER ONT BLK PRECISIO,,OSP,ONTAC,|PP25PB-16V-8,360,0,360,12.662352,4558.45,SHIPPING,,,PRECISION POWER LLC,PP25PB-16V-8
44FOR,PWR-ONT,CABLE ONT POWER MALE 22ING 200,,OSP,ONTAC,|PWR-ONT,800,0,800,6.256591,5005.27,SHIPPING,,,TII INDUSTRIES,PWR-ONT
44FOR,VS10A10600025,STUB CABLE 10A1600,,OSP,CABLE,|VS10A10600025,2,0,2,2346.25,4692.5,DNSRC,,,INNOV8 SOLUTIONS,VS10A10600025
44FOR,100-05564,UPS CYBERSHIELD 48V 20AH 50 FT,,OSP,ONTAC,|100-05564,10,0,10,189,1890,DNSRC,,,CYBERPOWER SYSTEMS INC,CBN50U48A-1
44FOR,2010079,CABLE COPPER DCMZ 900/24 AIRCO,,OSP,CBL-C,|2010079,500,0,500,17.541,8770.5,A93702001,,RACKED,PRYSMIAN,2010079
44FOR,305DCOISYP,POLE 30/5 DCOI SOUTHERN YELLOW,,OSP,POLE,|305DCOISYP,31,0,31,315.475,9779.73,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,305DCOISYP
44FOR,34401EBPFS120F-P,DROP 1F HARD SCAPC-SCAPC DIELE,,OSP,DROP,|34401EBPFS120F-P,248,52,196,54.39,13488.72,DNSRC,,,CORNING,434401EBPFS120F-P
44FOR,34401EBPTS120F-P,DROP FIBER 1F TONEABLE HARDENE,,OSP,DROP,|34401EBPTS120F-P,212,0,212,50.95,10801.4,DNSRC,,,CORNING,434401EBPTS120F-P
44FOR,34401EBPTS250F-P,DROP FIBER 1F HARDENED SC/APC-,,OSP,DROP,|34401EBPTS250F-P,182,0,182,64.05,11657.1,DNSRC,,,CORNING,434401EBPTS250F-P
44FOR,34401EBPTS300F-P,DROP FIBER 1F HARDENED SC/APC-,,OSP,DROP,|34401EBPTS300F-P,148,0,148,76.53,11326.44,DNSRC,,,CORNING,434401EBPTS300F-P
44FOR,434401EBPTS350F,C/T FTR001216350 DROP 1F HARDE,,OSP,DROP,|434401EBPTS350F,180,0,180,86.5,15570,DNSRC,,,CORNING,434401EBPTS350F
44FOR,444401UR43F003M,JUMPER 1F SCAPC/SCAPC SIMPLEX,,OSP,JUMPER,|444401UR43F003M,150,0,150,9.3,1395,DNSRC,,,CORNING,444401UR43F003M
44FOR,444401UR43F008M,JUMPER 1F SCAPC/SCAPC  SIMPLEX,,OSP,JUMPER,|444401UR43F008M,1150,50,1100,11.79,13558.5,DNSRC,,,CORNING,444401UR43F008M
44FOR,444401UR43F050FC,C/T 444401UR43F015M JUMPER 1F,,OSP,JUMPER,|444401UR43F050FC,1,0,1,19.608591,19.61,WHSE,,,CORNING,444401UR43F050F-C
