"Co","Whse","ItemCode","ItemDescription","DisplayDescription","CommodityCode","CommodityClass","ItemCode","OHQty","AllocQty","AvailQty","WAC","ExtWAC","Loc1","Loc2","Loc3","Manufacturer","MfrPartNumber"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003188","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003195","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003213","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003214","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003215","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003216","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003217","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003218","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003221","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",20000.0000,.0000,20000.0000,1.565132,31302.64,"CT003225","","MASTER REEL","AFL","LWSE2889C72400N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003167","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003168","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003171","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003172","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003173","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003174","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003177","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003178","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003180","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003189","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003190","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003191","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003192","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003196","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003197","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003198","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003199","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003220","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"CT003224","","MASTER REEL","AFL","LWSE4329C72600N1D"
"  441","41FTH","MOB-0444FDA00FW","TERMINAL FIBER MULTI 4P 1000FT","","OSP","TERMINAL","|MOB-0444FDA00FW",9.0000,.0000,9.0000,171.441701,1542.98,"ANX 50","","","CORNING","MOB-0444FDA00FW"
"  441","41FTH","MOB-0444FDF00FW","TERMINAL FIBER MULTI 4P 1500FT","","OSP","TERMINAL","|MOB-0444FDF00FW",14.0000,7.0000,7.0000,253.385750,3547.40,"ANX 65","","","CORNING","MOB-0444FDF00FW"
"  441","41FTH","MOB-0644FD100FW","TERMINAL FIBER MULTI 6P 100FT","","OSP","TERMINAL","|MOB-0644FD100FW",8.0000,8.0000,.0000,85.470000,683.76,"ANX 62","","","CORNING","MOB-0644FD100FW"
"  441","41FTH","MOB-0644FD500FW","TERMINAL FIBER MULTI 6P 500FT","","OSP","TERMINAL","|MOB-0644FD500FW",26.0000,.0000,26.0000,129.780000,3374.28,"ANX 67","","","CORNING","MOB-0644FD500FW"
"  441","41FTH","MOB-0844FDA00FW","TERMINAL FIBER MULTI 8P 1000FT","","OSP","TERMINAL","|MOB-0844FDA00FW",6.0000,.0000,6.0000,225.370000,1352.22,"ANX 48","","","CORNING","MOB-0844FDA00FW"
"  441","41FTH","MST04MH00A1000U","TERMINAL FIBER MST MULTI 4P 10","","OSP","TERMINAL","|MST04MH00A1000U",9.0000,1.0000,8.0000,162.014299,1458.13,"ANX 1","","","COMMSCOPE","MST-04MH00-A1000U"
"  441","41FTH","MST06MH00A0100U","TERMINAL FIBER MULTI 6P 100 FT","","OSP","TERMINAL","|MST06MH00A0100U",22.0000,1.0000,21.0000,105.865000,2329.03,"ANX 54","","","COMMSCOPE","MST-06MH00-A0100U"
"  441","41FTH","MST06MH00A1500U","TERMINAL FIBER MULTI 6P 1500FT","","OSP","TERMINAL","|MST06MH00A1500U",1.0000,.0000,1.0000,261.308723,261.31,"FAB114","","","COMMSCOPE","MST-06MH00-A1500U"
"  441","41FTH","MST06MH00A1500U","TERMINAL FIBER MULTI 6P 1500FT","","OSP","TERMINAL","|MST06MH00A1500U",339.0000,.0000,339.0000,261.308723,88583.66,"ANX 4","","","COMMSCOPE","MST-06MH00-A1500U"
"  441","41FTH","MST08MH00A-1500U","TERMINAL FIBER MULTI 8P 1500FT","","OSP","TERMINAL","|MST08MH00A-1500U",13.0000,.0000,13.0000,292.160000,3798.08,"ANX 22","","","COMMSCOPE","MST-08MH00-A1500U"
"  441","41FTH","MST08MH00A1000U","TERMINAL FIBER MULTI 8P 1000FT","","OSP","TERMINAL","|MST08MH00A1000U",2.0000,.0000,2.0000,222.660000,445.32,"DBA135","","","COMMSCOPE","MST-08MH00-A1000U"
"  441","41FTH","MST08MH00A1000U","TERMINAL FIBER MULTI 8P 1000FT","","OSP","TERMINAL","|MST08MH00A1000U",49.0000,.0000,49.0000,222.660000,10910.34,"ANX 24","","","COMMSCOPE","MST-08MH00-A1000U"
"  441","41FTH","MST12MH00A0500U","TERMINAL FIBER DROP 12PORT 500","","OSP","TERMINAL","|MST12MH00A0500U",3.0000,.0000,3.0000,174.043174,522.13,"FAB100","","","COMMSCOPE","MST-12MH00-A0500U"
"  441","41FTH","MST12MH00A0500U","TERMINAL FIBER DROP 12PORT 500","","OSP","TERMINAL","|MST12MH00A0500U",5.0000,5.0000,.0000,174.043174,870.22,"DAC113","","","COMMSCOPE","MST-12MH00-A0500U"
"  441","41FTH","MST12MH00A0500U","TERMINAL FIBER DROP 12PORT 500","","OSP","TERMINAL","|MST12MH00A0500U",12.0000,.0000,12.0000,174.043174,2088.52,"FBD124","","","COMMSCOPE","MST-12MH00-A0500U"
"  441","41FTH","MST12MH00A0500U","TERMINAL FIBER DROP 12PORT 500","","OSP","TERMINAL","|MST12MH00A0500U",12.0000,.0000,12.0000,174.043174,2088.52,"FBE128","","","COMMSCOPE","MST-12MH00-A0500U"
"  441","41FTH","MST12MH00A1500U","TERMINAL FIBER 12F MP TERM SCA","","OSP","TERMINAL","|MST12MH00A1500U",8.0000,.0000,8.0000,309.875334,2479.00,"FBE129","","","COMMSCOPE","MST-12MH00-A1500U"
"  441","41FTH","MST12MH00A1500U","TERMINAL FIBER 12F MP TERM SCA","","OSP","TERMINAL","|MST12MH00A1500U",8.0000,.0000,8.0000,309.875334,2479.00,"FBF123","","","COMMSCOPE","MST-12MH00-A1500U"
"  441","41FTH","MST12MH00A1500U","TERMINAL FIBER 12F MP TERM SCA","","OSP","TERMINAL","|MST12MH00A1500U",12.0000,.0000,12.0000,309.875334,3718.50,"CBA108","","","COMMSCOPE","MST-12MH00-A1500U"
"  441","41FTH","MST12MH00A1500U","TERMINAL FIBER 12F MP TERM SCA","","OSP","TERMINAL","|MST12MH00A1500U",12.0000,.0000,12.0000,309.875334,3718.50,"FBF133","","","COMMSCOPE","MST-12MH00-A1500U"
"  441","41FTH","MST12MH00A1500U","TERMINAL FIBER 12F MP TERM SCA","","OSP","TERMINAL","|MST12MH00A1500U",237.0000,121.0000,116.0000,309.875334,73440.45,"ANX 6","","","COMMSCOPE","MST-12MH00-A1500U"
"  441","41FTH","PSC2080548","SWINGARM SIDE WALL MOUNTED FOR","","OSP","BRACK","|PSC2080548",10.0000,.0000,10.0000,617.788252,6177.88,"GCA140","","","HUBBELL","PSC2080548"
"  441","41FTH","R-FA4-432-C2F-00","CABINET FDH PON 432 W/4 IN RIS","","OSP","CABIN","|R-FA4-432-C2F-00",13.0000,13.0000,.0000,3948.103069,51325.34,"ANX 53","","","CLEARFIELD","R-FA4-432-C2F-0000-B"
"  441","41FTH","R11443D01","CABLE FIBER RIBBON NA 144CT C/","","OSP","CBL-F","|R11443D01",22450.0000,.0000,22450.0000,.909407,20416.19,"CT001032","DAMAGE","MASTER REEL","SUPERIOR","R11443D01"
"  441","41FTH","SFIT-FT32CNN-001","SFIT-DUAL 1X32 SPLITTER SCAPC-","","OSP","FTRTV","|SFIT-FT32CNN-001",11.0000,.0000,11.0000,659.370000,7253.07,"GCB140","","","FUTURELINK","SFIT-FT32CNN-001"
"  441","41FTH","10-0241-150FT","DROP FIBER MINIFLEX PUSHABLE M","","OSP","DROP","|10-0241-150FT",5.0000,.0000,5.0000,39.470000,197.35,"WHSE","","","PPC","10-0241-150FT"
"  441","41FTH","10-0241-200FT","DROP FIBER MINIFLEX PUSHABLE M","","OSP","DROP","|10-0241-200FT",2.0000,.0000,2.0000,46.120000,92.24,"WHSE","","","PPC","10-0241-200FT"
"  441","41FTH","434401EB1R3300F","C/T FTR001216300 DROP ROC 1F T","","OSP","DROP","|434401EB1R3300F",30.0000,.0000,30.0000,68.380000,2051.40,"EAF120","","","CORNING","434401EB1R3300F"
"  441","41FTH","444401UR43F200FC","C/T 444401UR43F061M JUMPER 1F","","OSP","JUMPER","|444401UR43F200FC",7.0000,.0000,7.0000,32.108671,224.76,"FBB141","","","CORNING","444401UR43F200F-C"
"  441","41FTH","444401UR43F250FC","C/T 444401UR43F076MC DROP 1F S","","OSP","DROP","|444401UR43F250FC",29.0000,.0000,29.0000,38.696213,1122.19,"GCC122","","","CORNING","444401UR43F250F-C"
"  441","41FTH","444401UR43F250FC","C/T 444401UR43F076MC DROP 1F S","","OSP","DROP","|444401UR43F250FC",46.0000,.0000,46.0000,38.696213,1780.03,"CBA113","","","CORNING","444401UR43F250F-C"
"  441","41FTH","444401UR43F250FC","C/T 444401UR43F076MC DROP 1F S","","OSP","DROP","|444401UR43F250FC",80.0000,.0000,80.0000,38.696213,3095.70,"GCC118","","","CORNING","444401UR43F250F-C"
"  441","41FTH","444401UR43F250FC","C/T 444401UR43F076MC DROP 1F S","","OSP","DROP","|444401UR43F250FC",80.0000,.0000,80.0000,38.696213,3095.70,"GCE104","","","CORNING","444401UR43F250F-C"
"  441","41FTH","444401UR43F250FC","C/T 444401UR43F076MC DROP 1F S","","OSP","DROP","|444401UR43F250FC",80.0000,.0000,80.0000,38.696213,3095.70,"GCE106","","","CORNING","444401UR43F250F-C"
"  441","41FTH","444401UR43F250FC","C/T 444401UR43F076MC DROP 1F S","","OSP","DROP","|444401UR43F250FC",80.0000,.0000,80.0000,38.696213,3095.70,"GCF100","","","CORNING","444401UR43F250F-C"
"  441","41FTH","709972-000FTTH","TRAY RIBBON SPLICE FTTH FOSC-A","","OSP","CLOSURE","|709972-000FTTH",199.0000,.0000,199.0000,16.000000,3184.00,"WHSE","","","COMMSCOPE","709972-000"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB106","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB109","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB110","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB114","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB115","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB116","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB122","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB129","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAB134","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAC105","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAC120","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DAC122","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DBB127","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"DBD129","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"EAA130","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"EAE108","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"EAE115","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"EAE117","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"EAE119","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FAD113","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCA135","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCB139","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCC110","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCC115","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCC128","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCD110","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCD114","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCD132","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCD134","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCE109","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCE113","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCE125","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","FD4S-B288S00JDB2","FDH SUBSURFACE 288DF 24FF LT L","","OSP","CABIN","|FD4S-B288S00JDB2",1.0000,.0000,1.0000,4482.550000,4482.55,"FCE135","","","COMMSCOPE","FD4S-B288S00JDB2"
"  441","41FTH","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",20000.0000,.0000,20000.0000,2.425411,48508.22,"MISSING","DNSRC","VENDOR","AFL","LWSE4329C72600N1D"
"  441","41FTH","434401EBPTSL00F","DROP FIBER 1F HARDENED SCAPC-S","","OSP","DROP","|434401EBPTSL00F",1.0000,.0000,1.0000,344.020663,344.02,"DBD104","","","CORNING","434401EBPTSL00F"
"  441","41HAM","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",1576.0000,.0000,1576.0000,1.526176,2405.25,"CT002334","","","AFL","LWSE2889C72400N1D"
"  441","41HAM","RCF1JKT12B1096E1","C/T 096EC4-14100D53 CABLE FIBE","","OSP","CBL-F","|RCF1JKT12B1096E1",1300.0000,.0000,1300.0000,.667122,867.26,"CT001105","DNSRC","MASTER REEL","PRYSMIAN","RCF1JKT-12-B1-096-E1"
"  441","41HAM","144ZV4-44100D53","CABLE FIBER RIBBON 144 NA RPX","","OSP","CBL-F","|144ZV4-44100D53",1024.0000,.0000,1024.0000,.887400,908.70,"WO72R365801","","","CORNING","144ZV4-44100D53"
"  441","41HAM","CCAH150","POLE 50/H1 CCA SOUTHERN PINE","","OSP","POLE","|CCAH150",13.0000,.0000,13.0000,705.832143,9175.82,"POLEYARD","","","KOPPERS","CCAH150"
"  441","41HAM","CCA352","POLE 35/2 CCA SOUTHERN PINE","","OSP","POLE","|CCA352",13.0000,.0000,13.0000,294.768782,3831.99,"POLEYARD","","","KOPPERS","CCA352"
"  441","41HAM","CCA354","POLE 35/4 SOUTHERN PINE CCA CT","","OSP","POLE","|CCA354",2.0000,.0000,2.0000,205.230000,410.46,"POLEYARD","","","COX INDUSTRIES","CCA354"
"  441","41HAM","CCA451","POLE 45/1 CCA SOUTHERN PINE","","OSP","POLE","|CCA451",1.0000,.0000,1.0000,466.730000,466.73,"POLEYARD","","","KOPPERS","CCA451"
"  441","41HAM","CCA501","POLE 50/1 CCA SOUTHERN PINE","","OSP","POLE","|CCA501",2.0000,.0000,2.0000,470.000000,940.00,"POLEYARD","","","KOPPERS","CCA501"
"  441","41HAM","CCA502","POLE 50/2 CCA SOUTHERN PINE","","OSP","POLE","|CCA502",1.0000,.0000,1.0000,530.427382,530.43,"POLEYARD","","","KOPPERS","CCA502"
"  441","41MER","CCA401","POLE 40/1 CCA SOUTHERN PINE","","OSP","POLE","|CCA401",9.0000,.0000,9.0000,706.934680,6362.41,"POLEYARD","","","KOPPERS","CCA401"
"  441","41MER","CCA402","POLE 40/2 CCA SOUTHERN PINE","","OSP","POLE","|CCA402",21.0000,.0000,21.0000,483.393823,10151.27,"POLEYARD","","","KOPPERS","CCA402"
"  441","41MER","CCA452","POLE 45/2 CCA SOUTHERN PINE","","OSP","POLE","|CCA452",19.0000,.0000,19.0000,616.019026,11704.36,"POLEYARD","","","KOPPERS","CCA452"
"  441","41MER","CCA502","POLE 50/2 CCA SOUTHERN PINE","","OSP","POLE","|CCA502",4.0000,.0000,4.0000,667.175410,2668.70,"POLEYARD","","","KOPPERS","CCA502"
"  441","41MER","096EC4-14100D53","CABLE FIBER RIBBON NA 96CT","","OSP","CBL-F","|096EC4-14100D53",4240.0000,.0000,4240.0000,.561859,2382.28,"WO78E363568","DNSRC","MASTER REEL","CORNING","096EC4-14100D53"
